,Year,value,indicator,Country Code,Country Name,Region,Income Group,Lending Type
2646,2020,9215100.0,SP.POP.TOTL,ISR,Israel,Middle East & North Africa,High income,Not classified
2647,2015,60730582.0,SP.POP.TOTL,ITA,Italy,Europe & Central Asia,High income,Not classified
2648,2016,60627498.0,SP.POP.TOTL,ITA,Italy,Europe & Central Asia,High income,Not classified
2649,2017,60536709.0,SP.POP.TOTL,ITA,Italy,Europe & Central Asia,High income,Not classified
2650,2018,60421760.0,SP.POP.TOTL,ITA,Italy,Europe & Central Asia,High income,Not classified
2651,2019,59729081.0,SP.POP.TOTL,ITA,Italy,Europe & Central Asia,High income,Not classified
2652,2020,59449527.0,SP.POP.TOTL,ITA,Italy,Europe & Central Asia,High income,Not classified
2653,2015,2891024.0,SP.POP.TOTL,JAM,Jamaica,Latin America & Caribbean ,Upper middle income,IBRD
2654,2016,2906242.0,SP.POP.TOTL,JAM,Jamaica,Latin America & Caribbean ,Upper middle income,IBRD
2655,2017,2920848.0,SP.POP.TOTL,JAM,Jamaica,Latin America & Caribbean ,Upper middle income,IBRD
2656,2018,2934853.0,SP.POP.TOTL,JAM,Jamaica,Latin America & Caribbean ,Upper middle income,IBRD
2657,2019,2948277.0,SP.POP.TOTL,JAM,Jamaica,Latin America & Caribbean ,Upper middle income,IBRD
2658,2020,2961161.0,SP.POP.TOTL,JAM,Jamaica,Latin America & Caribbean ,Upper middle income,IBRD
2659,2015,127141000.0,SP.POP.TOTL,JPN,Japan,East Asia & Pacific,High income,Not classified
2660,2016,127076000.0,SP.POP.TOTL,JPN,Japan,East Asia & Pacific,High income,Not classified
2661,2017,126972000.0,SP.POP.TOTL,JPN,Japan,East Asia & Pacific,High income,Not classified
2662,2018,126811000.0,SP.POP.TOTL,JPN,Japan,East Asia & Pacific,High income,Not classified
2663,2019,126633000.0,SP.POP.TOTL,JPN,Japan,East Asia & Pacific,High income,Not classified
2664,2020,126261000.0,SP.POP.TOTL,JPN,Japan,East Asia & Pacific,High income,Not classified
2665,2015,9266573.0,SP.POP.TOTL,JOR,Jordan,Middle East & North Africa,Upper middle income,IBRD
2666,2016,9554286.0,SP.POP.TOTL,JOR,Jordan,Middle East & North Africa,Upper middle income,IBRD
2667,2017,9785840.0,SP.POP.TOTL,JOR,Jordan,Middle East & North Africa,Upper middle income,IBRD
2668,2018,9965322.0,SP.POP.TOTL,JOR,Jordan,Middle East & North Africa,Upper middle income,IBRD
2669,2019,10101697.0,SP.POP.TOTL,JOR,Jordan,Middle East & North Africa,Upper middle income,IBRD
2670,2020,10203140.0,SP.POP.TOTL,JOR,Jordan,Middle East & North Africa,Upper middle income,IBRD
2671,2015,17542806.0,SP.POP.TOTL,KAZ,Kazakhstan,Europe & Central Asia,Upper middle income,IBRD
2672,2016,17794055.0,SP.POP.TOTL,KAZ,Kazakhstan,Europe & Central Asia,Upper middle income,IBRD
2673,2017,18037776.0,SP.POP.TOTL,KAZ,Kazakhstan,Europe & Central Asia,Upper middle income,IBRD
2674,2018,18276452.0,SP.POP.TOTL,KAZ,Kazakhstan,Europe & Central Asia,Upper middle income,IBRD
2675,2019,18513673.0,SP.POP.TOTL,KAZ,Kazakhstan,Europe & Central Asia,Upper middle income,IBRD
2676,2020,18755666.0,SP.POP.TOTL,KAZ,Kazakhstan,Europe & Central Asia,Upper middle income,IBRD
2677,2015,47878339.0,SP.POP.TOTL,KEN,Kenya,Sub-Saharan Africa ,Lower middle income,Blend
2678,2016,49051531.0,SP.POP.TOTL,KEN,Kenya,Sub-Saharan Africa ,Lower middle income,Blend
2679,2017,50221146.0,SP.POP.TOTL,KEN,Kenya,Sub-Saharan Africa ,Lower middle income,Blend
2680,2018,51392570.0,SP.POP.TOTL,KEN,Kenya,Sub-Saharan Africa ,Lower middle income,Blend
2681,2019,52573967.0,SP.POP.TOTL,KEN,Kenya,Sub-Saharan Africa ,Lower middle income,Blend
2682,2020,53771300.0,SP.POP.TOTL,KEN,Kenya,Sub-Saharan Africa ,Lower middle income,Blend
2683,2015,110927.0,SP.POP.TOTL,KIR,Kiribati,East Asia & Pacific,Lower middle income,IDA
2684,2016,112529.0,SP.POP.TOTL,KIR,Kiribati,East Asia & Pacific,Lower middle income,IDA
2685,2017,114153.0,SP.POP.TOTL,KIR,Kiribati,East Asia & Pacific,Lower middle income,IDA
2686,2018,115842.0,SP.POP.TOTL,KIR,Kiribati,East Asia & Pacific,Lower middle income,IDA
2687,2019,117608.0,SP.POP.TOTL,KIR,Kiribati,East Asia & Pacific,Lower middle income,IDA
2688,2020,119446.0,SP.POP.TOTL,KIR,Kiribati,East Asia & Pacific,Lower middle income,IDA
2689,2015,25183832.0,SP.POP.TOTL,PRK,"Korea, Dem. People's Rep.",East Asia & Pacific,Low income,Not classified
2690,2016,25307665.0,SP.POP.TOTL,PRK,"Korea, Dem. People's Rep.",East Asia & Pacific,Low income,Not classified
2691,2017,25429816.0,SP.POP.TOTL,PRK,"Korea, Dem. People's Rep.",East Asia & Pacific,Low income,Not classified
2692,2018,25549606.0,SP.POP.TOTL,PRK,"Korea, Dem. People's Rep.",East Asia & Pacific,Low income,Not classified
2693,2019,25666158.0,SP.POP.TOTL,PRK,"Korea, Dem. People's Rep.",East Asia & Pacific,Low income,Not classified
2694,2020,25778815.0,SP.POP.TOTL,PRK,"Korea, Dem. People's Rep.",East Asia & Pacific,Low income,Not classified
2695,2015,51014947.0,SP.POP.TOTL,KOR,"Korea, Rep.",East Asia & Pacific,High income,Not classified
2696,2016,51217803.0,SP.POP.TOTL,KOR,"Korea, Rep.",East Asia & Pacific,High income,Not classified
2697,2017,51361911.0,SP.POP.TOTL,KOR,"Korea, Rep.",East Asia & Pacific,High income,Not classified
2698,2018,51585058.0,SP.POP.TOTL,KOR,"Korea, Rep.",East Asia & Pacific,High income,Not classified
2699,2019,51764822.0,SP.POP.TOTL,KOR,"Korea, Rep.",East Asia & Pacific,High income,Not classified
2700,2020,51836239.0,SP.POP.TOTL,KOR,"Korea, Rep.",East Asia & Pacific,High income,Not classified
2701,2015,1788196.0,SP.POP.TOTL,XKX,Kosovo,Europe & Central Asia,Upper middle income,IDA
2702,2016,1777557.0,SP.POP.TOTL,XKX,Kosovo,Europe & Central Asia,Upper middle income,IDA
2703,2017,1791003.0,SP.POP.TOTL,XKX,Kosovo,Europe & Central Asia,Upper middle income,IDA
2704,2018,1797085.0,SP.POP.TOTL,XKX,Kosovo,Europe & Central Asia,Upper middle income,IDA
2705,2019,1788878.0,SP.POP.TOTL,XKX,Kosovo,Europe & Central Asia,Upper middle income,IDA
2706,2020,1790133.0,SP.POP.TOTL,XKX,Kosovo,Europe & Central Asia,Upper middle income,IDA
2707,2015,3835588.0,SP.POP.TOTL,KWT,Kuwait,Middle East & North Africa,High income,Not classified
2708,2016,3956862.0,SP.POP.TOTL,KWT,Kuwait,Middle East & North Africa,High income,Not classified
2709,2017,4056102.0,SP.POP.TOTL,KWT,Kuwait,Middle East & North Africa,High income,Not classified
2710,2018,4137314.0,SP.POP.TOTL,KWT,Kuwait,Middle East & North Africa,High income,Not classified
2711,2019,4207077.0,SP.POP.TOTL,KWT,Kuwait,Middle East & North Africa,High income,Not classified
2712,2020,4270563.0,SP.POP.TOTL,KWT,Kuwait,Middle East & North Africa,High income,Not classified
2713,2015,5956900.0,SP.POP.TOTL,KGZ,Kyrgyz Republic,Europe & Central Asia,Lower middle income,IDA
2714,2016,6079500.0,SP.POP.TOTL,KGZ,Kyrgyz Republic,Europe & Central Asia,Lower middle income,IDA
2715,2017,6198200.0,SP.POP.TOTL,KGZ,Kyrgyz Republic,Europe & Central Asia,Lower middle income,IDA
2716,2018,6322800.0,SP.POP.TOTL,KGZ,Kyrgyz Republic,Europe & Central Asia,Lower middle income,IDA
2717,2019,6456200.0,SP.POP.TOTL,KGZ,Kyrgyz Republic,Europe & Central Asia,Lower middle income,IDA
2718,2020,6579900.0,SP.POP.TOTL,KGZ,Kyrgyz Republic,Europe & Central Asia,Lower middle income,IDA
2719,2015,6741160.0,SP.POP.TOTL,LAO,Lao PDR,East Asia & Pacific,Lower middle income,IDA
2720,2016,6845848.0,SP.POP.TOTL,LAO,Lao PDR,East Asia & Pacific,Lower middle income,IDA
2721,2017,6953031.0,SP.POP.TOTL,LAO,Lao PDR,East Asia & Pacific,Lower middle income,IDA
2722,2018,7061498.0,SP.POP.TOTL,LAO,Lao PDR,East Asia & Pacific,Lower middle income,IDA
2723,2019,7169456.0,SP.POP.TOTL,LAO,Lao PDR,East Asia & Pacific,Lower middle income,IDA
2724,2020,7275556.0,SP.POP.TOTL,LAO,Lao PDR,East Asia & Pacific,Lower middle income,IDA
2725,2015,1977527.0,SP.POP.TOTL,LVA,Latvia,Europe & Central Asia,High income,Not classified
2726,2016,1959537.0,SP.POP.TOTL,LVA,Latvia,Europe & Central Asia,High income,Not classified
2727,2017,1942248.0,SP.POP.TOTL,LVA,Latvia,Europe & Central Asia,High income,Not classified
2728,2018,1927174.0,SP.POP.TOTL,LVA,Latvia,Europe & Central Asia,High income,Not classified
2729,2019,1913822.0,SP.POP.TOTL,LVA,Latvia,Europe & Central Asia,High income,Not classified
2730,2020,1900449.0,SP.POP.TOTL,LVA,Latvia,Europe & Central Asia,High income,Not classified
2731,2015,6532681.0,SP.POP.TOTL,LBN,Lebanon,Middle East & North Africa,Lower middle income,IBRD
2732,2016,6714281.0,SP.POP.TOTL,LBN,Lebanon,Middle East & North Africa,Lower middle income,IBRD
2733,2017,6819373.0,SP.POP.TOTL,LBN,Lebanon,Middle East & North Africa,Lower middle income,IBRD
2734,2018,6859408.0,SP.POP.TOTL,LBN,Lebanon,Middle East & North Africa,Lower middle income,IBRD
2735,2019,6855709.0,SP.POP.TOTL,LBN,Lebanon,Middle East & North Africa,Lower middle income,IBRD
2736,2020,6825442.0,SP.POP.TOTL,LBN,Lebanon,Middle East & North Africa,Lower middle income,IBRD
2737,2015,2059011.0,SP.POP.TOTL,LSO,Lesotho,Sub-Saharan Africa ,Lower middle income,IDA
2738,2016,2075041.0,SP.POP.TOTL,LSO,Lesotho,Sub-Saharan Africa ,Lower middle income,IDA
2739,2017,2091532.0,SP.POP.TOTL,LSO,Lesotho,Sub-Saharan Africa ,Lower middle income,IDA
2740,2018,2108327.0,SP.POP.TOTL,LSO,Lesotho,Sub-Saharan Africa ,Lower middle income,IDA
2741,2019,2125267.0,SP.POP.TOTL,LSO,Lesotho,Sub-Saharan Africa ,Lower middle income,IDA
2742,2020,2142252.0,SP.POP.TOTL,LSO,Lesotho,Sub-Saharan Africa ,Lower middle income,IDA
2743,2015,4472229.0,SP.POP.TOTL,LBR,Liberia,Sub-Saharan Africa ,Low income,IDA
2744,2016,4586788.0,SP.POP.TOTL,LBR,Liberia,Sub-Saharan Africa ,Low income,IDA
2745,2017,4702224.0,SP.POP.TOTL,LBR,Liberia,Sub-Saharan Africa ,Low income,IDA
2746,2018,4818976.0,SP.POP.TOTL,LBR,Liberia,Sub-Saharan Africa ,Low income,IDA
2747,2019,4937374.0,SP.POP.TOTL,LBR,Liberia,Sub-Saharan Africa ,Low income,IDA
2748,2020,5057677.0,SP.POP.TOTL,LBR,Liberia,Sub-Saharan Africa ,Low income,IDA
2749,2015,6418315.0,SP.POP.TOTL,LBY,Libya,Middle East & North Africa,Upper middle income,IBRD
2750,2016,6492160.0,SP.POP.TOTL,LBY,Libya,Middle East & North Africa,Upper middle income,IBRD
2751,2017,6580723.0,SP.POP.TOTL,LBY,Libya,Middle East & North Africa,Upper middle income,IBRD
2752,2018,6678565.0,SP.POP.TOTL,LBY,Libya,Middle East & North Africa,Upper middle income,IBRD
2753,2019,6777453.0,SP.POP.TOTL,LBY,Libya,Middle East & North Africa,Upper middle income,IBRD
2754,2020,6871287.0,SP.POP.TOTL,LBY,Libya,Middle East & North Africa,Upper middle income,IBRD
2755,2015,37465.0,SP.POP.TOTL,LIE,Liechtenstein,Europe & Central Asia,High income,Not classified
2756,2016,37655.0,SP.POP.TOTL,LIE,Liechtenstein,Europe & Central Asia,High income,Not classified
2757,2017,37805.0,SP.POP.TOTL,LIE,Liechtenstein,Europe & Central Asia,High income,Not classified
2758,2018,37918.0,SP.POP.TOTL,LIE,Liechtenstein,Europe & Central Asia,High income,Not classified
2759,2019,38020.0,SP.POP.TOTL,LIE,Liechtenstein,Europe & Central Asia,High income,Not classified
2760,2020,38137.0,SP.POP.TOTL,LIE,Liechtenstein,Europe & Central Asia,High income,Not classified
2761,2015,2904910.0,SP.POP.TOTL,LTU,Lithuania,Europe & Central Asia,High income,Not classified
2762,2016,2868231.0,SP.POP.TOTL,LTU,Lithuania,Europe & Central Asia,High income,Not classified
2763,2017,2828403.0,SP.POP.TOTL,LTU,Lithuania,Europe & Central Asia,High income,Not classified
2764,2018,2801543.0,SP.POP.TOTL,LTU,Lithuania,Europe & Central Asia,High income,Not classified
2765,2019,2794137.0,SP.POP.TOTL,LTU,Lithuania,Europe & Central Asia,High income,Not classified
2766,2020,2794885.0,SP.POP.TOTL,LTU,Lithuania,Europe & Central Asia,High income,Not classified
2767,2015,569604.0,SP.POP.TOTL,LUX,Luxembourg,Europe & Central Asia,High income,Not classified
2768,2016,582014.0,SP.POP.TOTL,LUX,Luxembourg,Europe & Central Asia,High income,Not classified
2769,2017,596336.0,SP.POP.TOTL,LUX,Luxembourg,Europe & Central Asia,High income,Not classified
2770,2018,607950.0,SP.POP.TOTL,LUX,Luxembourg,Europe & Central Asia,High income,Not classified
2771,2019,620001.0,SP.POP.TOTL,LUX,Luxembourg,Europe & Central Asia,High income,Not classified
2772,2020,630419.0,SP.POP.TOTL,LUX,Luxembourg,Europe & Central Asia,High income,Not classified
2773,2015,602093.0,SP.POP.TOTL,MAC,"Macao SAR, China",East Asia & Pacific,High income,Not classified
2774,2016,612824.0,SP.POP.TOTL,MAC,"Macao SAR, China",East Asia & Pacific,High income,Not classified
2775,2017,622578.0,SP.POP.TOTL,MAC,"Macao SAR, China",East Asia & Pacific,High income,Not classified
2776,2018,631633.0,SP.POP.TOTL,MAC,"Macao SAR, China",East Asia & Pacific,High income,Not classified
2777,2019,640446.0,SP.POP.TOTL,MAC,"Macao SAR, China",East Asia & Pacific,High income,Not classified
2778,2020,649342.0,SP.POP.TOTL,MAC,"Macao SAR, China",East Asia & Pacific,High income,Not classified
2779,2015,24234080.0,SP.POP.TOTL,MDG,Madagascar,Sub-Saharan Africa ,Low income,IDA
2780,2016,24894370.0,SP.POP.TOTL,MDG,Madagascar,Sub-Saharan Africa ,Low income,IDA
2781,2017,25570511.0,SP.POP.TOTL,MDG,Madagascar,Sub-Saharan Africa ,Low income,IDA
2782,2018,26262313.0,SP.POP.TOTL,MDG,Madagascar,Sub-Saharan Africa ,Low income,IDA
2783,2019,26969306.0,SP.POP.TOTL,MDG,Madagascar,Sub-Saharan Africa ,Low income,IDA
2784,2020,27691019.0,SP.POP.TOTL,MDG,Madagascar,Sub-Saharan Africa ,Low income,IDA
2785,2015,16745305.0,SP.POP.TOTL,MWI,Malawi,Sub-Saharan Africa ,Low income,IDA
2786,2016,17205253.0,SP.POP.TOTL,MWI,Malawi,Sub-Saharan Africa ,Low income,IDA
2787,2017,17670193.0,SP.POP.TOTL,MWI,Malawi,Sub-Saharan Africa ,Low income,IDA
2788,2018,18143215.0,SP.POP.TOTL,MWI,Malawi,Sub-Saharan Africa ,Low income,IDA
2789,2019,18628749.0,SP.POP.TOTL,MWI,Malawi,Sub-Saharan Africa ,Low income,IDA
2790,2020,19129955.0,SP.POP.TOTL,MWI,Malawi,Sub-Saharan Africa ,Low income,IDA
2791,2015,30270965.0,SP.POP.TOTL,MYS,Malaysia,East Asia & Pacific,Upper middle income,IBRD
2792,2016,30684652.0,SP.POP.TOTL,MYS,Malaysia,East Asia & Pacific,Upper middle income,IBRD
2793,2017,31104655.0,SP.POP.TOTL,MYS,Malaysia,East Asia & Pacific,Upper middle income,IBRD
2794,2018,31528033.0,SP.POP.TOTL,MYS,Malaysia,East Asia & Pacific,Upper middle income,IBRD
2795,2019,31949789.0,SP.POP.TOTL,MYS,Malaysia,East Asia & Pacific,Upper middle income,IBRD
2796,2020,32365998.0,SP.POP.TOTL,MYS,Malaysia,East Asia & Pacific,Upper middle income,IBRD
2797,2015,454914.0,SP.POP.TOTL,MDV,Maldives,South Asia,Upper middle income,IDA
2798,2016,475505.0,SP.POP.TOTL,MDV,Maldives,South Asia,Upper middle income,IDA
2799,2017,496398.0,SP.POP.TOTL,MDV,Maldives,South Asia,Upper middle income,IDA
2800,2018,515704.0,SP.POP.TOTL,MDV,Maldives,South Asia,Upper middle income,IDA
2801,2019,530957.0,SP.POP.TOTL,MDV,Maldives,South Asia,Upper middle income,IDA
2802,2020,540542.0,SP.POP.TOTL,MDV,Maldives,South Asia,Upper middle income,IDA
2803,2015,17438772.0,SP.POP.TOTL,MLI,Mali,Sub-Saharan Africa ,Low income,IDA
2804,2016,17965448.0,SP.POP.TOTL,MLI,Mali,Sub-Saharan Africa ,Low income,IDA
2805,2017,18512429.0,SP.POP.TOTL,MLI,Mali,Sub-Saharan Africa ,Low income,IDA
2806,2018,19077755.0,SP.POP.TOTL,MLI,Mali,Sub-Saharan Africa ,Low income,IDA
2807,2019,19658023.0,SP.POP.TOTL,MLI,Mali,Sub-Saharan Africa ,Low income,IDA
2808,2020,20250834.0,SP.POP.TOTL,MLI,Mali,Sub-Saharan Africa ,Low income,IDA
2809,2015,445053.0,SP.POP.TOTL,MLT,Malta,Middle East & North Africa,High income,Not classified
2810,2016,455356.0,SP.POP.TOTL,MLT,Malta,Middle East & North Africa,High income,Not classified
2811,2017,467999.0,SP.POP.TOTL,MLT,Malta,Middle East & North Africa,High income,Not classified
2812,2018,484630.0,SP.POP.TOTL,MLT,Malta,Middle East & North Africa,High income,Not classified
2813,2019,504062.0,SP.POP.TOTL,MLT,Malta,Middle East & North Africa,High income,Not classified
2814,2020,515332.0,SP.POP.TOTL,MLT,Malta,Middle East & North Africa,High income,Not classified
2815,2015,57444.0,SP.POP.TOTL,MHL,Marshall Islands,East Asia & Pacific,Upper middle income,IDA
2816,2016,57723.0,SP.POP.TOTL,MHL,Marshall Islands,East Asia & Pacific,Upper middle income,IDA
2817,2017,58053.0,SP.POP.TOTL,MHL,Marshall Islands,East Asia & Pacific,Upper middle income,IDA
2818,2018,58412.0,SP.POP.TOTL,MHL,Marshall Islands,East Asia & Pacific,Upper middle income,IDA
2819,2019,58791.0,SP.POP.TOTL,MHL,Marshall Islands,East Asia & Pacific,Upper middle income,IDA
2820,2020,59194.0,SP.POP.TOTL,MHL,Marshall Islands,East Asia & Pacific,Upper middle income,IDA
2821,2015,4046304.0,SP.POP.TOTL,MRT,Mauritania,Sub-Saharan Africa ,Lower middle income,IDA
2822,2016,4163532.0,SP.POP.TOTL,MRT,Mauritania,Sub-Saharan Africa ,Lower middle income,IDA
2823,2017,4282582.0,SP.POP.TOTL,MRT,Mauritania,Sub-Saharan Africa ,Lower middle income,IDA
2824,2018,4403312.0,SP.POP.TOTL,MRT,Mauritania,Sub-Saharan Africa ,Lower middle income,IDA
2825,2019,4525698.0,SP.POP.TOTL,MRT,Mauritania,Sub-Saharan Africa ,Lower middle income,IDA
2826,2020,4649660.0,SP.POP.TOTL,MRT,Mauritania,Sub-Saharan Africa ,Lower middle income,IDA
2827,2015,1262605.0,SP.POP.TOTL,MUS,Mauritius,Sub-Saharan Africa ,Upper middle income,IBRD
2828,2016,1263473.0,SP.POP.TOTL,MUS,Mauritius,Sub-Saharan Africa ,Upper middle income,IBRD
2829,2017,1264613.0,SP.POP.TOTL,MUS,Mauritius,Sub-Saharan Africa ,Upper middle income,IBRD
2830,2018,1265303.0,SP.POP.TOTL,MUS,Mauritius,Sub-Saharan Africa ,Upper middle income,IBRD
2831,2019,1265711.0,SP.POP.TOTL,MUS,Mauritius,Sub-Saharan Africa ,Upper middle income,IBRD
2832,2020,1265740.0,SP.POP.TOTL,MUS,Mauritius,Sub-Saharan Africa ,Upper middle income,IBRD
2833,2015,121858251.0,SP.POP.TOTL,MEX,Mexico,Latin America & Caribbean ,Upper middle income,IBRD
2834,2016,123333379.0,SP.POP.TOTL,MEX,Mexico,Latin America & Caribbean ,Upper middle income,IBRD
2835,2017,124777326.0,SP.POP.TOTL,MEX,Mexico,Latin America & Caribbean ,Upper middle income,IBRD
2836,2018,126190782.0,SP.POP.TOTL,MEX,Mexico,Latin America & Caribbean ,Upper middle income,IBRD
2837,2019,127575529.0,SP.POP.TOTL,MEX,Mexico,Latin America & Caribbean ,Upper middle income,IBRD
2838,2020,128932753.0,SP.POP.TOTL,MEX,Mexico,Latin America & Caribbean ,Upper middle income,IBRD
2839,2015,108886.0,SP.POP.TOTL,FSM,"Micronesia, Fed. Sts.",East Asia & Pacific,Lower middle income,IDA
2840,2016,110215.0,SP.POP.TOTL,FSM,"Micronesia, Fed. Sts.",East Asia & Pacific,Lower middle income,IDA
2841,2017,111461.0,SP.POP.TOTL,FSM,"Micronesia, Fed. Sts.",East Asia & Pacific,Lower middle income,IDA
2842,2018,112640.0,SP.POP.TOTL,FSM,"Micronesia, Fed. Sts.",East Asia & Pacific,Lower middle income,IDA
2843,2019,113811.0,SP.POP.TOTL,FSM,"Micronesia, Fed. Sts.",East Asia & Pacific,Lower middle income,IDA
2844,2020,115021.0,SP.POP.TOTL,FSM,"Micronesia, Fed. Sts.",East Asia & Pacific,Lower middle income,IDA
2845,2015,2834530.0,SP.POP.TOTL,MDA,Moldova,Europe & Central Asia,Upper middle income,IBRD
2846,2016,2802170.0,SP.POP.TOTL,MDA,Moldova,Europe & Central Asia,Upper middle income,IBRD
2847,2017,2755158.0,SP.POP.TOTL,MDA,Moldova,Europe & Central Asia,Upper middle income,IBRD
2848,2018,2708214.0,SP.POP.TOTL,MDA,Moldova,Europe & Central Asia,Upper middle income,IBRD
2849,2019,2664974.0,SP.POP.TOTL,MDA,Moldova,Europe & Central Asia,Upper middle income,IBRD
2850,2020,2620495.0,SP.POP.TOTL,MDA,Moldova,Europe & Central Asia,Upper middle income,IBRD
2851,2015,37723.0,SP.POP.TOTL,MCO,Monaco,Europe & Central Asia,High income,Not classified
2852,2016,38070.0,SP.POP.TOTL,MCO,Monaco,Europe & Central Asia,High income,Not classified
2853,2017,38392.0,SP.POP.TOTL,MCO,Monaco,Europe & Central Asia,High income,Not classified
2854,2018,38682.0,SP.POP.TOTL,MCO,Monaco,Europe & Central Asia,High income,Not classified
2855,2019,38967.0,SP.POP.TOTL,MCO,Monaco,Europe & Central Asia,High income,Not classified
2856,2020,39244.0,SP.POP.TOTL,MCO,Monaco,Europe & Central Asia,High income,Not classified
2857,2015,2998433.0,SP.POP.TOTL,MNG,Mongolia,East Asia & Pacific,Lower middle income,IBRD
2858,2016,3056358.0,SP.POP.TOTL,MNG,Mongolia,East Asia & Pacific,Lower middle income,IBRD
2859,2017,3113788.0,SP.POP.TOTL,MNG,Mongolia,East Asia & Pacific,Lower middle income,IBRD
2860,2018,3170214.0,SP.POP.TOTL,MNG,Mongolia,East Asia & Pacific,Lower middle income,IBRD
2861,2019,3225166.0,SP.POP.TOTL,MNG,Mongolia,East Asia & Pacific,Lower middle income,IBRD
2862,2020,3278292.0,SP.POP.TOTL,MNG,Mongolia,East Asia & Pacific,Lower middle income,IBRD
2863,2015,622159.0,SP.POP.TOTL,MNE,Montenegro,Europe & Central Asia,Upper middle income,IBRD
2864,2016,622303.0,SP.POP.TOTL,MNE,Montenegro,Europe & Central Asia,Upper middle income,IBRD
2865,2017,622373.0,SP.POP.TOTL,MNE,Montenegro,Europe & Central Asia,Upper middle income,IBRD
2866,2018,622227.0,SP.POP.TOTL,MNE,Montenegro,Europe & Central Asia,Upper middle income,IBRD
2867,2019,622028.0,SP.POP.TOTL,MNE,Montenegro,Europe & Central Asia,Upper middle income,IBRD
2868,2020,621306.0,SP.POP.TOTL,MNE,Montenegro,Europe & Central Asia,Upper middle income,IBRD
